slpm_diff,str_acc_diff,str_def_diff,td_avg_diff,td_acc_diff,td_def_diff,sub_avg_diff,win_streak_diff,finish_rate_diff,age_diff,reach_diff,days_diff,title_fight,rounds,weight_class_lbs,date,winner
2.87,16,4,1.87,42,50,0.9,1,-1.0,-5.7193702943189635,-5.0800000000000125,207,0,3.0,185,2020-10-17,1
-1.1799999999999997,3,-18,4.87,20,-66,1.4,0,1.0,-2.7734428473648265,-20.319999999999993,-14,0,3.0,205,2020-10-17,0
-0.03000000000000025,-6,3,0.18999999999999995,-2,18,0.0,-2,-0.4166666666666667,-6.762491444216288,-10.160000000000025,-301,0,3.0,185,2020-10-24,1
-1.4700000000000002,-3,-3,4.51,8,-70,0.2,0,0.0,-6.628336755646814,-10.160000000000025,0,0,3.0,185,2020-10-24,0
-0.5999999999999996,9,10,-2.9699999999999998,-27,12,-0.1,4,0.0,1.5331964407939722,0.0,0,0,3.0,205,2020-10-24,1
-0.2599999999999998,-9,-5,0.9500000000000002,13,-22,-0.6,2,0.6363636363636364,6.669404517453799,-2.5400000000000205,91,0,3.0,170,2020-10-24,0
0.18000000000000016,-13,-6,0.040000000000000036,-39,-5,-0.7000000000000001,2,-0.07352941176470584,-9.297741273100605,5.079999999999984,-126,0,5.0,185,2020-10-31,1
3.21,17,4,0.73,64,56,0.2,1,0.09523809523809518,-1.1909650924024646,7.6200000000000045,252,0,3.0,185,2020-10-31,1
2.41,9,19,0.82,38,25,0.6,3,0.5,-1.3415468856947292,17.78,42,0,3.0,185,2020-10-31,1
2.02,8,8,0.1,-25,20,-0.2,0,-0.3333333333333333,0.4845995893223787,-10.159999999999997,2912,0,3.0,205,2020-10-31,1
-1.8399999999999999,-17,-29,-6.9,-48,-75,-0.9,0,0.0,2.8966461327857687,7.619999999999976,329,0,3.0,170,2020-10-31,0
-0.56,11,4,1.07,50,6,0.3,0,0.6666666666666666,-1.2566735112936342,-12.699999999999989,-14,0,3.0,185,2020-11-07,1
-0.009999999999999787,-1,2,-1.23,0,5,-0.8,-4,0.06043956043956045,-4.194387405886381,0.0,312,0,5.0,205,2020-11-07,0
1.6199999999999997,2,15,-0.71,-1,23,-1.4,0,0.3333333333333333,6.9678302532511935,10.159999999999997,245,0,3.0,170,2020-11-07,1
-1.3000000000000003,10,14,0.84,33,0,0.2,-1,0.0,8.632443531827516,-10.160000000000025,-158,0,3.0,170,2020-11-14,0
0.3200000000000003,0,9,0.33,24,0,0.3,0,0.3333333333333333,5.067761806981515,-15.240000000000009,168,0,3.0,170,2020-11-14,1
-0.7199999999999998,-2,-8,-0.32999999999999985,0,14,0.0,0,-0.011904761904761973,-7.567419575633128,-10.159999999999997,42,0,3.0,170,2020-11-21,0
1.0699999999999998,5,11,0.5799999999999998,30,14,-0.6000000000000001,0,-0.2727272727272727,6.0041067761806985,0.0,0,0,3.0,205,2020-11-21,0
-0.21999999999999975,-20,28,-0.5499999999999998,0,-28,-0.30000000000000004,0,0.0,-2.554414784394247,-2.5400000000000205,-49,0,3.0,185,2020-11-21,1
3.1500000000000004,6,5,-0.47,23,6,0.0,2,0.6666666666666666,-2.1218343600273784,0.0,-28,0,3.0,170,2020-11-21,0
1.2699999999999996,2,15,-0.4,-1,-7,-0.10000000000000003,0,0.5714285714285714,12.027378507871326,-10.160000000000025,588,0,3.0,170,2020-11-21,1
0.10999999999999988,8,-5,-0.1499999999999999,-16,36,0.5999999999999999,0,0.0,-1.2867898699520879,2.539999999999992,147,0,3.0,185,2020-11-21,1
-2.380000000000001,-8,-5,0.32000000000000006,-80,-20,0.5,0,0.0,-6.45037645448323,-2.539999999999992,0,0,3.0,170,2020-11-21,0
0.16000000000000014,-5,0,-1.73,-10,-8,0.5,-2,0.875,1.7111567419575664,2.539999999999992,-84,0,5.0,205,2020-11-28,1
1.88,8,2,-0.4,-15,-6,2.0,1,0.0,-2.2067077344284733,2.5400000000000205,42,0,3.0,170,2020-11-28,1
0.4500000000000002,0,1,0.07000000000000006,-16,15,0.0,-2,0.35,5.278576317590691,7.6200000000000045,-35,0,5.0,185,2020-12-05,0
-0.1499999999999999,-1,-4,-0.4099999999999999,-32,-24,0.0,1,1.0,4.607802874743321,2.539999999999992,-371,0,3.0,205,2020-12-05,1
-3.1600000000000006,-4,3,1.09,36,-6,0.5,0,0.8461538461538461,8.112251882272414,2.539999999999992,-98,0,3.0,205,2020-12-05,0
1.77,3,-12,-1.75,-1,-2,-0.7000000000000001,4,-0.31746031746031744,-12.914442162902123,22.860000000000014,-350,0,3.0,185,2020-12-12,1
-0.4500000000000002,13,11,1.13,52,25,0.7,-1,0.0,0.47912388774811987,-10.160000000000025,70,0,3.0,170,2020-12-19,1
-1.0,-5,-3,-0.31000000000000005,-10,-24,-0.1,-4,-0.30000000000000004,7.542778918548937,0.0,42,0,5.0,170,2020-12-19,1
-1.9800000000000004,7,-2,0.27999999999999997,26,13,0.8,0,0.41428571428571426,3.5509924709103373,0.0,189,0,3.0,170,2020-12-19,1
2.9200000000000004,5,4,-0.5,17,-3,-0.1,0,0.0,-6.1245722108145095,-7.619999999999976,0,0,3.0,185,2020-12-19,1
1.31,-4,-10,-1.4000000000000001,4,-9,1.0,0,1.0,-3.1923340177960284,-2.539999999999992,259,0,3.0,170,2021-01-16,0
0.3200000000000003,-1,5,-0.59,-14,11,0.0,7,-0.11111111111111105,1.4811772758384691,5.079999999999984,476,0,3.0,170,2021-01-16,0
0.20999999999999996,-4,1,-0.030000000000000027,39,-5,-0.2,0,0.0,1.4866529774127315,-5.0800000000000125,294,0,3.0,185,2021-01-16,1
-0.09999999999999964,-16,0,-1.0899999999999999,0,-25,-0.30000000000000004,1,-0.2416666666666667,-3.2908966461327935,0.0,-140,0,3.0,170,2021-01-16,1
0.56,-3,-2,0.08000000000000007,6,-11,0.1,2,0.6666666666666667,-4.372347707049965,5.079999999999984,-84,0,3.0,185,2021-01-16,0
-1.4200000000000004,-6,6,0.8999999999999999,8,12,0.8,0,0.24705882352941178,-0.34496919917864943,-12.699999999999989,217,0,5.0,170,2021-01-20,1
0.5100000000000002,-21,-7,-1.37,32,100,-1.3,0,0.0,4.903490759753591,-7.6200000000000045,-336,0,3.0,205,2021-01-20,1
-0.36999999999999966,-16,-5,2.58,45,-5,-0.9000000000000001,-1,-0.55,3.956194387405887,0.0,63,0,3.0,185,2021-01-20,1
0.46999999999999975,-2,0,1.33,20,0,-1.0,0,0.0,0.8952772073921977,7.6200000000000045,336,0,3.0,185,2021-01-20,1
-4.45,-7,-3,-0.5800000000000001,-7,-9,0.8,-1,0.7142857142857143,-3.1348391512662523,-10.159999999999997,242,0,3.0,170,2021-01-20,1
0.08999999999999986,0,-11,-0.48,-30,23,-0.2,-1,-0.3,1.8370978781656433,-2.539999999999992,-245,0,3.0,185,2021-01-23,0
-1.7299999999999995,-14,-5,-0.14,-20,5,0.1,0,0.75,-1.620807665982209,7.6200000000000045,329,0,3.0,205,2021-01-23,0
1.47,1,2,-2.69,-13,28,-0.8,0,-0.5476190476190477,2.2340862422997922,-12.699999999999989,-49,0,3.0,185,2021-01-23,1
2.9099999999999997,-26,-11,-3.93,-28,37,-0.8,-1,1.0,-2.9240246406570876,12.699999999999989,14,0,3.0,205,2021-02-06,0
1.0100000000000002,3,3,0.6699999999999999,7,36,-0.4,6,-0.33333333333333337,-0.8076659822039645,12.699999999999989,-42,1,5.0,170,2021-02-13,1
0.41999999999999993,-8,-2,0.030000000000000027,17,-1,-0.6,-1,0.16666666666666669,-3.2169746748802197,-2.539999999999992,-42,0,3.0,185,2021-02-13,1
-0.96,-1,5,2.24,52,-4,-1.8,0,0.0,-0.5475701574264207,7.6200000000000045,-785,0,3.0,185,2021-02-13,0
1.3399999999999999,4,-3,0.9800000000000002,4,17,-0.5,0,0.0,0.5639972621492078,-7.6200000000000045,-259,0,3.0,170,2021-02-13,1
1.6099999999999994,-4,-6,0.10999999999999999,14,-6,0.2,0,0.0,-2.78986995208761,-17.78,259,0,3.0,170,2021-02-13,1
-0.8199999999999998,-7,2,-3.37,-25,32,-0.8,2,0.0,4.0629705681040384,-5.0800000000000125,70,0,3.0,185,2021-02-13,0
1.0499999999999998,5,-3,1.3699999999999999,2,9,-0.8,0,1.0,7.143052703627653,5.0800000000000125,-21,0,3.0,185,2021-02-20,1
2.1100000000000003,-5,-1,0.12000000000000002,9,-4,0.0,0,0.0,-3.9233401779603057,-5.0800000000000125,-14,0,3.0,205,2021-02-27,1
0.6499999999999995,2,-13,1.3699999999999999,16,-34,1.4,-4,0.07499999999999996,0.23819301848049435,5.0800000000000125,224,0,3.0,205,2021-02-27,0
-0.43999999999999995,-2,2,0.21999999999999997,10,-20,0.0,-1,0.4461538461538461,8.082135523613964,-5.0800000000000125,-70,0,3.0,205,2021-03-06,0
-1.4399999999999995,-9,0,-0.029999999999999916,-15,-5,0.0,1,0.0,-1.5989048596851454,15.23999999999998,581,0,3.0,205,2021-03-06,1
-0.5799999999999996,1,-3,0.98,37,-7,0.19999999999999998,-5,0.15555555555555556,6.4065708418891205,-5.079999999999984,0,1,5.0,205,2021-03-06,1
0.56,12,-1,2.1100000000000003,12,19,0.30000000000000004,0,-0.16666666666666669,1.7357973990417541,-2.539999999999992,28,0,3.0,170,2021-03-06,1
0.6699999999999999,12,14,2.8500000000000005,5,24,-0.10000000000000009,1,0.5,4.487337440109513,-5.079999999999984,371,0,3.0,205,2021-03-13,0
1.62,-2,2,-5.890000000000001,9,-55,-0.5,0,-1.0,-6.0451745379876805,12.699999999999989,70,0,3.0,170,2021-03-13,1
-0.2400000000000002,13,10,0.08000000000000007,11,46,-0.5,0,0.25,-4.060232717316904,-5.079999999999984,28,0,3.0,185,2021-03-20,1
0.7300000000000004,-1,-7,-0.8600000000000001,-10,3,-0.3,1,0.25,-4.2765229295003415,-12.699999999999989,259,0,3.0,170,2021-03-20,0
-0.79,-3,1,2.3200000000000003,-5,30,0.0,-2,0.04166666666666663,8.837782340862422,-10.159999999999997,133,0,5.0,185,2021-03-20,1
1.3200000000000003,4,-1,-0.63,-9,26,0.1,-1,0.0,-3.9452429842573586,-5.079999999999984,-699,0,3.0,185,2021-03-27,1
2.44,13,12,0.5,31,78,0.2,0,1.0,7.104722792607802,5.079999999999984,203,0,3.0,205,2021-03-27,1
-2.6599999999999997,-3,2,0.09000000000000008,-11,26,-0.29999999999999993,-2,-0.25,9.639972621492127,-2.539999999999992,-49,0,3.0,170,2021-03-27,0
-2.02,-8,-8,-0.72,23,28,0.1,0,0.0,1.032169746748803,5.079999999999984,-238,0,3.0,205,2021-03-27,0
1.6200000000000006,-5,-20,-0.33999999999999997,23,-23,0.4,0,0.0,-4.060232717316907,12.700000000000017,-378,0,3.0,170,2021-03-27,0
-1.7799999999999998,-1,2,0.06,14,28,-2.5,-1,-0.4,4.005475701574266,7.6200000000000045,112,0,3.0,185,2021-04-10,0
0.3799999999999999,-5,6,0.61,7,10,-0.19999999999999996,4,-0.2916666666666667,-0.8733744010951412,-17.78,105,0,5.0,185,2021-04-10,1
0.6200000000000001,-16,14,-0.18999999999999995,7,27,-0.2,1,1.0,-5.678302532511982,12.700000000000017,-28,0,3.0,205,2021-04-10,1
-1.7300000000000004,-5,6,1.03,-42,-4,0.2,-1,-1.0,-4.843258042436684,7.6200000000000045,42,0,3.0,170,2021-04-10,1
-2.88,-2,-5,0.30000000000000004,-10,14,0.1,0,-0.09523809523809523,-4.706365503080082,-7.6200000000000045,0,0,3.0,170,2021-04-10,0
-0.79,23,-2,5.27,40,38,-1.4,0,-1.0,1.6454483230663897,-5.0800000000000125,14,0,3.0,185,2021-04-17,0
0.7199999999999998,1,2,-0.32000000000000006,4,24,-0.1,1,-0.0699300699300699,0.8432580424366911,5.079999999999984,112,0,5.0,185,2021-04-17,1
-0.21999999999999975,-7,2,-5.78,-9,31,-0.2,0,1.0,10.039698836413411,0.0,-21,0,3.0,185,2021-04-17,0
0.1200000000000001,3,3,-2.73,-4,-8,-0.7000000000000001,2,0.14141414141414144,-0.12046543463381454,2.539999999999992,-84,0,3.0,185,2021-04-24,1
0.11000000000000032,4,-9,1.4100000000000001,-15,17,-0.19999999999999998,13,-0.27564102564102566,-2.491444216290212,5.079999999999984,-217,1,5.0,170,2021-04-24,1
-1.4799999999999995,4,-8,1.56,-1,-10,0.0,0,-0.030303030303030276,2.3764544832306633,-5.0800000000000125,-84,0,3.0,170,2021-04-24,0
1.46,-14,-4,-1.3900000000000001,67,41,-0.5,0,0.5,7.411362080766601,2.539999999999992,-707,0,3.0,170,2021-04-24,1
-0.98,-3,2,-3.7600000000000002,-30,-8,-1.2999999999999998,-1,-0.11111111111111116,7.605749486652975,5.079999999999984,-42,0,3.0,205,2021-04-24,1
-1.2800000000000002,-2,10,-0.9299999999999999,-1,-16,-0.7,0,-0.16666666666666663,5.2320328542094465,-2.539999999999992,154,0,3.0,185,2021-04-24,0
-0.16000000000000014,-1,7,-0.29,-32,14,0.09999999999999998,-1,-0.33333333333333337,2.8008213552361383,-7.619999999999976,-77,0,5.0,205,2021-05-01,0
-1.4099999999999997,2,-1,1.12,27,50,0.0,0,0.0,3.233401779603014,-5.0800000000000125,87,0,3.0,185,2021-05-01,1
2.97,0,3,-0.6000000000000001,25,-6,0.1,0,0.3333333333333333,-1.5249828884325787,-2.5400000000000205,-182,0,3.0,185,2021-05-01,1
-1.25,-6,-6,-1.46,-22,5,-0.6,0,1.0,-4.380561259411365,-10.159999999999997,252,0,3.0,170,2021-05-08,0
-0.9800000000000004,-2,-1,1.11,-15,-7,0.9,1,0.0,3.6276522929500317,-10.160000000000025,63,0,3.0,185,2021-05-08,1
2.08,6,13,0.0,9,8,-1.7,1,0.5,4.136892539356609,2.5400000000000205,-91,0,3.0,185,2021-05-08,1
-0.6200000000000001,6,-3,0.8299999999999998,9,26,0.8999999999999999,0,0.40993788819875776,7.383983572895275,2.539999999999992,91,0,3.0,170,2021-05-08,0
-1.5999999999999996,-5,-6,1.6099999999999999,-6,-32,0.1,0,-0.44705882352941184,3.06913073237509,12.699999999999989,-32,0,3.0,170,2021-05-08,1
0.48999999999999977,-2,11,-1.4499999999999997,-10,22,0.10000000000000009,-2,0.38888888888888884,10.198494182067083,-15.240000000000009,-98,0,3.0,185,2021-05-15,0
1.4499999999999997,9,-19,0.8299999999999998,5,33,0.30000000000000004,0,1.0,-3.1047227926078023,-7.619999999999976,28,0,3.0,185,2021-05-15,1
1.3899999999999997,-3,9,-0.18999999999999995,-8,14,0.0,0,0.0,9.44558521560575,5.0800000000000125,-126,0,3.0,185,2021-05-22,1
2.02,-6,14,-1.07,-2,26,-0.6000000000000001,0,-0.35,-2.266940451745384,10.159999999999997,14,0,3.0,170,2021-05-22,1
-0.75,6,-3,-0.71,-21,-48,-0.09999999999999998,0,1.0,-2.2505133470225864,-2.539999999999992,140,0,3.0,185,2021-06-05,0
0.10000000000000009,7,-6,0.16000000000000003,13,-22,0.8,0,0.5,4.621492128678991,12.699999999999989,-224,0,3.0,185,2021-06-05,1
0.6900000000000004,-8,15,0.24,5,17,-2.0,-3,-0.4444444444444444,5.908281998631075,-2.5400000000000205,-49,0,3.0,170,2021-06-05,1
-0.26000000000000023,-4,-2,-0.10000000000000009,10,-12,0.5,-1,-0.0625,5.79329226557153,0.0,-14,0,3.0,170,2021-06-05,0
0.45999999999999996,3,2,0.0,-21,13,0.0,0,0.0,3.693360711841205,2.539999999999992,0,0,3.0,205,2021-06-12,1
-3.6900000000000004,-6,-1,1.43,18,-38,1.3,1,0.5,3.4743326488706394,-7.6200000000000045,14,0,3.0,205,2021-06-12,1
-2.66,0,8,0.25,-14,-29,0.9,-4,0.3232323232323232,10.672142368240927,0.0,364,0,3.0,170,2021-06-12,0
-1.9500000000000002,9,1,0.1299999999999999,6,22,-0.9,8,-0.4333333333333333,-6.3572895277207415,-5.079999999999984,-497,0,5.0,170,2021-06-12,1
-0.6600000000000001,3,-1,-1.38,-34,11,-0.30000000000000004,-5,0.15873015873015872,4.164271047227931,15.23999999999998,35,1,5.0,185,2021-06-12,1
-0.6299999999999999,3,4,0.78,-2,-32,0.8,0,0.0,-7.025325119780973,-5.0800000000000125,315,0,3.0,185,2021-06-19,0
0.6399999999999997,16,-3,0.41999999999999993,12,-10,0.7000000000000001,0,0.6166666666666667,8.057494866529773,0.0,28,0,3.0,170,2021-06-19,1
1.1700000000000004,-3,-14,-1.01,-57,6,-0.4,-2,0.5,-1.3470225872690023,5.0800000000000125,84,0,3.0,170,2021-06-19,1
1.1500000000000004,16,15,-0.56,-6,-12,0.0,0,0.0,-1.0568104038329906,-10.159999999999997,-560,0,3.0,205,2021-06-19,0
0.9900000000000002,6,8,0.15999999999999992,13,6,0.1,0,0.5384615384615384,0.7392197125256743,2.539999999999992,0,0,3.0,170,2021-06-26,1
0.8700000000000001,13,-6,-2.54,-11,38,0.6,1,0.7,-13.24572210814511,25.400000000000006,-609,0,3.0,170,2021-06-26,1
0.6299999999999999,5,2,-1.86,6,-18,0.0,1,0.75,-4.180698151950718,-5.0800000000000125,157,0,3.0,170,2021-06-26,0
1.8599999999999994,16,18,-0.45999999999999996,-30,-47,0.0,0,-1.0,-4.276522929500338,0.0,-3,0,3.0,205,2021-06-26,1
3.89,-33,-1,-3.38,17,80,-0.6000000000000001,0,0.0,-6.464065708418897,15.23999999999998,-28,0,3.0,205,2021-06-26,1
-0.8999999999999999,2,-2,1.8900000000000001,2,-10,0.5,-2,0.1287878787878789,-3.436002737850785,-10.159999999999997,-56,0,3.0,170,2021-07-10,1
-0.09999999999999964,-8,-3,-0.6900000000000001,6,-32,0.7,0,-0.0444444444444444,1.5934291581108866,-2.539999999999992,63,0,3.0,170,2021-07-10,0
-2.01,6,6,-1.1500000000000001,-1,38,-0.39999999999999997,2,-0.4,1.4401095140314872,-5.079999999999984,-161,0,3.0,185,2021-07-10,0
-0.44999999999999973,-9,1,1.85,19,-16,0.2,0,0.17948717948717952,0.19164955509924653,-2.5400000000000205,3,0,3.0,185,2021-07-10,0
0.6399999999999997,-9,-3,-0.1499999999999999,-24,-26,-0.09999999999999998,-2,0.33333333333333337,4.019164955509929,7.6200000000000045,91,0,3.0,170,2021-07-10,0
0.6299999999999999,10,4,0.8300000000000001,-18,54,-0.30000000000000004,0,1.0,2.138261464750176,-5.0800000000000125,-84,0,3.0,185,2021-07-17,1
3.66,-2,3,-2.95,14,-7,-2.1999999999999997,1,0.5,8.536618754277892,7.6200000000000045,98,0,3.0,170,2021-07-17,1
1.15,0,1,-0.17999999999999994,15,-19,-1.2,1,0.25,3.0965092402464087,-7.6200000000000045,98,0,3.0,185,2021-07-24,0
-2.33,-1,14,0.039999999999999813,-18,-48,1.6,0,0.8,-1.2758384668035632,-2.539999999999992,98,0,3.0,170,2021-07-24,1
1.0300000000000002,4,-1,-0.28,15,22,0.30000000000000004,0,-0.3333333333333333,-7.570157426420259,7.6200000000000045,-7,0,3.0,185,2021-07-24,1
-2.72,6,-6,-0.18999999999999995,-26,-12,-0.1,0,0.4,6.576317590691307,7.6200000000000045,7,0,5.0,185,2021-07-31,0
-2.2800000000000002,0,4,-0.25,55,-10,0.29999999999999993,0,0.0,0.9363449691991796,-7.6200000000000045,245,0,3.0,170,2021-07-31,0
1.2200000000000002,-4,9,-1.3199999999999998,-4,-5,0.3,0,0.0,3.99178644763861,22.859999999999985,168,0,3.0,170,2021-07-31,1
3.1999999999999997,4,-8,-6.7700000000000005,-26,-50,-0.6000000000000001,1,-0.33333333333333337,-2.4859685147159496,5.079999999999984,182,0,3.0,170,2021-07-31,0
-2.9899999999999998,-11,5,2.08,-4,6,0.30000000000000004,1,-0.3776223776223778,3.9726214921286775,0.0,66,0,3.0,170,2021-08-07,0
0.48,5,8,-1.46,-16,19,-0.8,-2,0.3076923076923077,-7.041752224503767,-2.5400000000000205,-196,0,3.0,205,2021-08-07,1
0.75,7,-1,-0.51,6,6,-0.1,0,0.3787878787878789,7.605749486652975,15.240000000000009,175,0,5.0,185,2021-08-21,1
1.27,16,-3,1.78,40,48,0.4,0,0.0,6.644763860369611,-2.5400000000000205,-14,0,3.0,205,2021-08-21,1
4.550000000000001,8,9,-1.27,59,23,-1.7,0,1.0,3.676933607118407,0.0,-154,0,3.0,170,2021-08-21,0
0.7799999999999998,-8,9,3.21,51,36,1.3,0,0.0,-4.208076659822041,2.539999999999992,0,0,3.0,185,2021-08-28,1
-3.3200000000000003,-7,-7,2.67,-7,11,0.7000000000000001,-2,0.036363636363636376,-5.6783025325119745,7.6200000000000045,490,0,3.0,170,2021-08-28,0
-0.3200000000000003,-10,7,0.62,6,32,-0.2,1,-0.5,-4.336755646817249,2.5400000000000205,91,0,3.0,185,2021-08-28,0
-0.4500000000000002,-4,0,-2.09,-27,53,-0.29999999999999993,0,0.0,1.5386721423682381,5.0800000000000125,0,0,3.0,185,2021-08-28,1
1.19,-2,8,1.1999999999999997,36,35,-1.2,2,-0.33333333333333337,-2.1437371663244384,-5.0800000000000125,84,0,3.0,185,2021-08-28,0
2.3200000000000003,2,9,-1.42,-20,-5,-0.1,2,-0.09999999999999998,2.737850787132107,5.079999999999984,42,0,3.0,205,2021-08-28,1
0.04999999999999982,-7,7,-1.49,-6,40,-0.7000000000000001,0,0.6,10.21218343600274,7.6200000000000045,70,0,3.0,185,2021-08-28,0
1.21,1,-5,2.59,-13,16,0.6,4,0.2820512820512821,8.971937029431889,7.6200000000000045,-238,0,5.0,185,2021-09-04,1
-0.4700000000000002,3,2,0.3,66,22,0.0,0,0.25,-3.9561943874058834,0.0,-63,0,3.0,205,2021-09-04,0
1.1900000000000004,-1,1,-0.6399999999999999,-9,-10,-1.4,1,-0.625,-0.04106776180698901,-7.6200000000000045,-112,0,3.0,170,2021-09-04,1
-2.6300000000000003,-2,2,1.77,17,9,-0.1,0,-0.5,2.554414784394247,5.079999999999984,66,0,3.0,185,2021-09-04,0
1.23,-11,3,1.6,17,17,0.0,0,0.75,-3.674195756331283,0.0,-154,0,3.0,205,2021-09-18,1
0.0,10,1,-0.8600000000000001,-12,-2,-1.2000000000000002,1,0.30000000000000004,3.0773442847364834,-7.6200000000000045,-42,0,5.0,205,2021-09-18,1
1.06,-30,9,0.40000000000000013,4,31,-0.1,0,1.0,-4.821355236139631,7.6200000000000045,-28,0,3.0,185,2021-09-18,1
-1.2200000000000006,1,-13,-0.76,-57,-27,0.0,0,1.0,5.875427789185487,12.699999999999989,91,0,3.0,205,2021-09-18,0
1.17,5,4,0.29000000000000004,36,11,-0.39999999999999997,0,-0.5,-6.527036276522928,-2.539999999999992,28,0,3.0,170,2021-09-18,0
1.8599999999999999,-5,0,0.63,-32,-5,1.0,0,0.3956043956043956,-1.3689253935660517,5.079999999999984,2037,0,5.0,185,2021-09-25,0
-0.22999999999999998,9,14,1.01,57,45,0.4,0,0.5,-1.486652977412735,0.0,98,0,3.0,170,2021-09-25,1
0.27000000000000024,6,3,-2.1100000000000003,1,33,0.39999999999999997,0,0.0,3.6057494866529822,-10.159999999999997,0,0,3.0,185,2021-09-25,0
-0.3399999999999994,-7,8,0.46,-27,8,-0.7000000000000001,-1,-0.15384615384615385,8.227241615331963,-15.240000000000009,-168,0,5.0,205,2021-10-02,1
-2.1399999999999997,8,-2,1.37,10,13,0.0,0,-0.36363636363636365,1.6043805612594113,0.0,77,0,3.0,170,2021-10-02,0
0.8799999999999999,9,0,2.8200000000000003,0,-6,1.5999999999999999,0,0.8888888888888888,2.4750171115674178,0.0,49,0,3.0,185,2021-10-02,0
0.0699999999999994,-1,9,-0.12,-6,8,0.19999999999999996,0,-0.2857142857142857,3.4113620807665974,2.539999999999992,98,0,3.0,170,2021-10-09,1
0.43999999999999995,-5,9,1.7799999999999998,14,26,0.0,-1,-0.8,1.2621492128678966,0.0,147,0,3.0,185,2021-10-16,0
0.6500000000000004,-6,-15,-2.13,-20,-9,-0.49999999999999994,-1,0.6666666666666666,-0.14236824093086398,-5.079999999999984,434,0,3.0,170,2021-10-16,1
-0.08000000000000007,3,3,0.42000000000000004,-22,-38,0.0,1,-1.0,-10.417522245037645,12.700000000000017,7,0,3.0,205,2021-10-23,1
1.58,13,-7,-1.1099999999999999,5,15,-0.4,0,0.5142857142857143,2.417522245037649,-5.0800000000000125,259,0,5.0,205,2021-10-23,0
-0.16000000000000014,9,0,0.37,-58,-6,0.5,-1,0.10416666666666669,6.0588637919233435,-15.23999999999998,-42,0,3.0,170,2021-10-23,1
-0.9500000000000002,-1,3,-0.33999999999999986,4,-33,0.6000000000000001,2,0.0,0.9719370294318956,-5.0800000000000125,28,0,3.0,185,2021-10-23,0
-0.6600000000000001,13,-4,0.43000000000000005,14,19,0.1,0,0.0,4.498288843258038,22.859999999999985,21,0,3.0,185,2021-10-23,1
-0.29000000000000004,0,1,-1.0799999999999998,15,9,-0.6000000000000001,0,-0.25454545454545463,-3.3264887063655166,5.0800000000000125,-119,1,5.0,205,2021-10-30,0
0.41999999999999993,-18,13,-4.1,-14,-25,-1.8,-2,-0.30000000000000004,6.113620807665981,-10.159999999999997,-119,0,3.0,170,2021-10-30,0
0.009999999999999787,-3,-8,-1.02,-43,-2,0.0,0,-0.6666666666666666,4.539356605065027,5.079999999999984,504,0,3.0,205,2021-10-30,0
-1.75,-10,6,0.95,-13,-21,0.6,0,0.0,2.3244353182751603,0.0,-721,0,3.0,185,2021-10-30,1
-0.8899999999999997,-14,13,-3.5599999999999996,-17,-3,-1.2000000000000002,0,0.5,9.018480492813143,0.0,476,0,3.0,170,2021-10-30,1
0.5300000000000002,-1,-17,-3.21,-51,-53,-0.9,-1,-1.0,-3.8193018480492817,-2.539999999999992,1008,0,3.0,185,2021-10-30,0
-1.29,4,2,0.30000000000000004,-7,7,-0.1,6,0.06666666666666665,-2.7022587268993803,0.0,-231,0,3.0,205,2021-10-30,1
0.3500000000000001,13,1,-0.8500000000000001,2,21,-0.1,13,-0.09740259740259738,0.785763175906915,10.159999999999997,-217,1,5.0,170,2021-11-06,1
2.1,11,9,-1.01,23,28,0.2,-1,0.0,1.0321697467487994,7.6200000000000045,-189,0,3.0,185,2021-11-06,1
-0.54,-6,-10,0.95,5,-15,-0.6,-1,0.25,-1.7221081451060947,0.0,63,0,3.0,185,2021-11-06,0
-1.0600000000000005,4,16,-0.09000000000000008,-17,-12,0.4,0,0.0,-7.096509240246412,-2.539999999999992,-105,0,3.0,170,2021-11-06,1
-0.6500000000000004,9,1,2.11,34,8,0.2,3,0.3333333333333333,-1.4866529774127315,5.0800000000000125,182,0,3.0,185,2021-11-06,0
1.81,5,5,-1.0699999999999998,-46,12,-0.8,3,0.6666666666666666,4.887063655030801,2.539999999999992,-266,0,3.0,205,2021-11-06,1
-0.8500000000000005,10,6,0.36,22,3,2.0,-1,0.33333333333333337,1.598904859685149,-7.6200000000000045,14,0,3.0,170,2021-11-13,0
2.09,6,2,-1.04,-2,5,0.0,0,0.0,1.4839151266255968,12.699999999999989,-77,0,3.0,205,2021-11-13,0
-1.9700000000000002,-15,-2,-0.5700000000000003,-7,-19,0.09999999999999998,-4,0.045454545454545414,4.963723477070502,7.6200000000000045,-154,0,3.0,170,2021-11-20,0
-2.0200000000000005,1,-2,4.2,52,-15,1.9,0,0.5,-4.793976728268309,-12.699999999999989,49,0,3.0,205,2021-12-04,0
1.17,-3,15,-1.28,-9,30,-0.2,1,0.25,0.4599589322381945,7.6200000000000045,14,0,3.0,205,2021-12-04,0
0.8599999999999994,-3,-7,-1.87,-8,-50,0.3,0,0.6666666666666666,4.558521560574945,0.0,126,0,3.0,170,2021-12-04,1
-0.6900000000000004,-13,8,0.7400000000000002,35,8,0.6000000000000001,0,0.0,3.482546201232033,2.539999999999992,112,0,3.0,185,2021-12-04,0
